Date,Unnamed: 0,id_num,Total,Hazoret the Fervent,Concealed Courtyard,Snapcaster Mage,"Urborg, Tomb of Yawgmoth",Wall of Omens,Trinisphere,Searing Blaze,Gut Shot,Watery Grave,Flooded Strand,Scavenger Grounds,Magus of the Moon,Sunbaked Canyon,Cataclysmic Gearhulk,Spirebluff Canal,Fiery Islet,Sacred Foundry,Chromatic Star,Nimble Obstructionist,Blinkmoth Nexus,Damping Sphere,Oblivion Stone,Aria of Flame,Darkslick Shores,Altar of Dementia,Noxious Revival,"Hogaak, Arisen Necropolis",Force of Vigor,Knight of Autumn,Stinkweed Imp,"Teferi, Time Raveler",Bojuka Bog,Mausoleum Wanderer,Eldritch Evolution,Geist of Saint Traft,Chancellor of the Tangle,Waterlogged Grove,Primeval Titan,Pithing Needle,Cindervines,Hangarback Walker,Light Up the Stage,"Karn, the Great Creator",Archmage's Charm,Maelstrom Pulse,Raging Ravine,Anger of the Gods,Urza's Tower,Inquisition of Kozilek,Past in Flames,Wooded Foothills,Chord of Calling,Crucible of Worlds,Terminus,"Sai, Master Thopterist",Wurmcoil Engine,Nurturing Peatland,Plague Engineer,Timely Reinforcements,"Ezuri, Renegade Leader",Dreadhorde Arcanist,Gemstone Caverns,Courser of Kruphix,Lightning Helix,Drogskol Captain,Verdant Catacombs,Griselbrand,Hurkyl's Recall,Nourishing Shoal,Remand,Worship,Soul-Scar Mage,Witchbane Orb,Slayers' Stronghold,Shattering Spree,Mutavault,"Narset, Parter of Veils",Reality Smasher,Hornet Queen,Overgrown Tomb,Horizon Canopy,Botanical Sanctum,Thought-Knot Seer,Gaddock Teeg,Skullcrack,Young Pyromancer,Master of Etherium,Snow-Covered Island,Pyromancer Ascension,Spreading Seas,Blood Crypt,Faithless Looting,Path to Exile,Slaughter Pact,Cavern of Souls,Pyretic Ritual,Unmoored Ego,Vesuva,Mindslaver,Duskwatch Recruiter,Surgical Extraction,Giver of Runes,Flamewake Phoenix,"Nissa, Voice of Zendikar",Lyra Dawnbringer,Bloodghast,"Ugin, the Spirit Dragon",Mishra's Bauble,Cryptic Command,Inkmoth Nexus,Thing in the Ice,Scavenging Ooze,Runed Halo,Life from the Loam,"Ashiok, Dream Render",Leyline of the Void,Darkblast,Thragtusk,Seachrome Coast,World Breaker,Eidolon of Rhetoric,Yixlid Jailer,Vengevine,Phantasmal Image,Razorverge Thicket,Collector Ouphe,Phyrexian Revoker,Sleight of Hand,Geier Reach Sanitarium,City of Brass,"Vivien, Champion of the Wilds",Boros Charm,Academy Ruins,Devoted Druid,Memnite,Fulminator Mage,Matter Reshaper,Commandeer,Voice of Resurgence,Sakura-Tribe Elder,Force of Negation,Pact of Negation,Burning Inquiry,Celestial Colonnade,"Sunhome, Fortress of the Legion",Pendelhaven,Godless Shrine,Spire of Industry,Dark Confidant,Collected Company,Eldrazi Temple,Choke,Thalia's Lieutenant,Deflecting Palm,Breeding Pool,Arcbound Ravager,Noble Hierarch,Collective Brutality,Whir of Invention,"Kalitas, Traitor of Ghet",Liquimetal Coating,Supreme Verdict,Thoughtseize,Serum Visions,Knight of the Reliquary,Creeping Tar Pit,Legion Warboss,Scapeshift,Settle the Wreckage,Leyline of Sanctity,Chalice of the Void,Seasoned Pyromancer,Gavony Township,Etched Champion,Postmortem Lunge,"Azusa, Lost but Seeking",Monastery Swiftspear,Street Wraith,Saheeli Rai,Molten Rain,Hollow One,Supreme Phantom,Sword of the Meek,Amulet of Vigor,"Jace, the Mind Sculptor",Liliana of the Veil,Torpor Orb,"Thrun, the Last Troll",Ancient Stirrings,Ghost Quarter,Spellskite,Spell Queller,"Tezzeret, Agent of Bolas",Coalition Relic,Sakura-Tribe Scout,Lightning Bolt,Vendilion Clique,Birds of Paradise,Rest in Peace,Grim Lavamancer,Eidolon of the Great Revel,"Kira, Great Glass-Spinner",Traverse the Ulvenwald,Relic of Progenitus,Wipe Away,Kozilek's Return,Restoration Angel,Shambling Vent,Copperline Gorge,Polluted Delta,"Karn, Scion of Urza",Bloodbraid Elf,Monastery Mentor,Elvish Archdruid,"Kambal, Consul of Allocation",Tidehollow Sculler,Kitchen Finks,Heritage Druid,Ancestral Vision,Goblin Lore,Kaya's Guile,"Ugin, the Ineffable",Tireless Tracker,Thopter Foundry,Temple Garden,Gifts Ungiven,Silent Clearing,Mana Confluence,Lightning Axe,"Chandra, Torch of Defiance","Thalia, Guardian of Thraben",Lava Spike,Ramunap Excavator,Bedlam Reveler,Grafdigger's Cage,Champion of the Parish,Mycosynth Lattice,Arid Mesa,Farseek,Misty Rainforest,Dismember,Inventors' Fair,Leonin Arbiter,Damnation,Desperate Ritual,Hissing Quagmire,Throne of Geth,Blooming Marsh,Windswept Heath,Glimmervoid,Tarmogoyf,Ranger-Captain of Eos,Death's Shadow,Engineered Explosives,Selfless Spirit,Sulfur Falls,Mutagenic Growth,Unified Will,Extirpate,Golgari Thug,Day of Judgment,Prismatic Vista,"Shalai, Voice of Plenty",Fatal Push,Stony Silence,"Baral, Chief of Compliance",Obstinate Baloth,Scalding Tarn,Fracturing Gust,Basilisk Collar,Meddling Mage,Shivan Reef,Simian Spirit Guide,Blast Zone,Karn Liberated,All Is Dust,Deputy of Detention,Marsh Flats,Unsettled Mariner,"Emrakul, the Promised End",Glacial Fortress,Bloodstained Mire,Assassin's Trophy,Eladamri's Call,"Nissa, Vital Force",Walking Ballista,Eternal Witness,Prized Amalgam,Cinder Glade,Detention Sphere,Logic Knot,Goblin Engineer,"Valakut, the Molten Pinnacle",Gravecrawler,Bontu's Last Reckoning,"Liliana, the Last Hope",Abrupt Decay,Reflector Mage,"Urza, Lord High Artificer",Inspiring Vantage,Field of Ruin,Unclaimed Territory,"Kataki, War's Wage",Primal Command,"Anafenza, the Foremost",Summoner's Pact,"Oboro, Palace in the Clouds",Ancient Ziggurat,Utopia Sprawl,Finale of Promise,"Kiki-Jiki, Mirror Breaker",Blood Moon,Bridge from Below,Hallowed Fountain,Ice-Fang Coatl,Goblin Rabblemaster,"Jace, Vryn's Prodigy",Blackcleave Cliffs,Abrade,Hardened Scales,Tectonic Edge,Kolaghan's Command,Steel Overseer,Ensnaring Bridge,Goblin Guide,Through the Breach,Expedition Map,Arclight Phoenix,Wrath of God,Eldrazi Displacer,Yavimaya Coast,"Saheeli, Sublime Artificer",Stomping Ground,Defense Grid,Tolaria West,Might of Old Krosa,Ratchet Bomb,Dryad Arbor,Ravenous Trap,Experimental Frenzy,Manamorphose,Grove of the Burnwillows,Finale of Devastation,Auriok Champion,"Nahiri, the Harbinger",Mwonvuli Acid-Moss,Mox Opal,Gemstone Mine,"Kaya, Orzhov Usurper",Baneslayer Angel,Search for Azcanta,"Emrakul, the Aeons Torn",Welding Jar,Stitcher's Supplier,Steam Vents,Laboratory Maniac,"Teferi, Hero of Dominaria","Gideon, Ally of Zendikar",Drowned Catacomb,Dead of Winter,"Ulamog, the Ceaseless Hunger",Aether Vial,Sorcerous Spyglass,"Thalia, Heretic Cathar",Dreadbore
2019-01-06,5014,28120,600,0,0,4,0,0,0,4,3,0,12,0,0,0,1,0,0,2,4,0,4,3,2,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,3,0,0,4,0,0,0,0,4,4,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,3,3,1,0,6,0,3,0,0,0,0,4,14,0,2,0,0,0,0,0,5,0,0,0,3,0,2,0,7,4,4,0,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,3,0,4,0,0,0,0,1,4,4,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,6,0,1,0,4,3,0,4,0,0,0,12,2,0,15,1,4,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,0,2,4,0,0,3,0,0,4,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,4,1,0,0,0,0,3,2,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,2,0,4,8,0,0,0,0,0,0,0,0,0,0,4,0,5,0,2,0,0,4,0,0,0,4,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,1,2,0,1,0,3,0,4,0,0,0,2,3,0,0,0
2019-01-06,5013,28012,600,0,0,9,0,0,0,0,11,4,10,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,8,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,18,4,0,0,0,0,0,0,0,13,0,0,0,1,0,0,8,4,0,16,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,10,18,0,0,0,0,1,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,3,4,0,0,0,1,0,1,0,0,0,25,2,0,2,2,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,0,0,0,7,8,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,4,10,0,0,4,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,1,0,0,0,13,0,2,0,0,0,0,0,0,0,0
2019-01-06,5012,28014,1876,0,0,12,0,0,0,0,8,2,19,2,0,0,0,16,0,2,16,0,8,7,0,0,0,0,0,0,0,8,12,0,4,8,0,6,0,0,16,0,0,0,0,0,0,0,0,4,0,2,2,8,0,1,0,12,1,0,0,0,0,0,2,0,6,8,0,0,0,0,2,0,0,0,4,0,2,0,4,4,0,14,8,4,2,0,0,4,1,0,0,12,29,29,0,16,4,0,4,0,0,14,0,4,0,1,16,0,4,8,4,12,0,4,12,0,20,4,0,2,0,0,0,0,13,3,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,3,4,4,4,0,0,8,0,8,4,0,8,0,2,4,16,0,0,0,0,3,18,18,0,0,0,0,1,0,4,0,0,2,0,15,0,8,0,0,4,8,3,16,1,0,0,0,28,7,0,8,0,0,16,36,4,1,7,5,0,0,0,2,1,0,0,0,12,5,0,0,0,0,3,0,0,0,0,4,0,0,0,4,2,4,0,1,15,0,9,0,0,0,3,8,0,5,0,5,7,8,0,0,4,0,0,0,4,0,0,0,4,25,5,2,0,2,0,6,0,0,0,6,12,4,0,32,0,0,8,0,4,0,0,2,0,0,0,0,3,15,5,0,0,4,0,12,0,2,6,0,0,0,0,1,0,15,0,0,6,8,0,0,1,16,0,8,0,0,0,4,0,8,0,0,2,4,13,0,0,2,4,0,0,0,0,12,0,0,9,0,6,2,12,0,3,0,0,0,16,19,0,4,0,0,20,19,0,1,4,0,0,0,16,0,5,0,0,0,0,14,0,0,0
2019-01-06,5011,28021,601,0,0,0,0,0,0,4,6,0,1,0,0,0,0,8,0,4,4,0,0,6,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,2,8,0,0,0,3,0,0,0,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,8,0,0,5,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,4,0,1,4,0,1,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,4,0,0,0,0,8,1,0,0,0,0,4,13,0,0,2,3,4,0,0,2,1,0,0,0,0,1,0,0,0,4,0,0,0,4,0,4,0,0,2,0,0,4,0,0,2,0,0,4,1,3,0,0,0,3,3,0,5,2,0,0,4,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,8,0,0,3,0,5,0,3,0,0,0,0,0,12,4,0,0,0,0,4,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2019-01-06,5018,28011,1201,0,1,8,0,0,0,12,2,4,6,0,0,0,0,12,0,8,0,0,0,4,0,0,0,0,0,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,11,2,17,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,0,0,0,2,0,0,0,0,0,2,0,0,0,4,9,0,0,2,7,4,0,2,0,0,12,22,9,0,9,4,0,0,0,0,16,0,0,0,0,8,0,6,0,0,8,3,0,8,0,0,4,0,7,0,2,0,0,11,0,0,0,4,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,8,3,0,0,8,5,0,0,0,0,13,15,0,0,0,0,1,0,0,0,0,0,0,0,18,12,0,1,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,31,0,0,7,7,12,0,0,0,1,0,0,0,8,10,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,4,0,1,9,1,9,12,0,4,0,8,0,6,0,0,8,0,0,1,4,2,0,6,0,0,4,0,8,2,4,0,5,0,0,4,0,0,0,12,4,4,0,20,0,0,7,4,0,0,0,0,0,5,0,0,0,28,4,0,0,0,0,8,0,0,0,0,0,0,0,5,2,8,0,11,4,8,0,0,2,0,0,8,0,0,0,3,0,2,0,2,0,4,7,0,0,7,0,4,12,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,12,2,0,4,3,0,0,4,0,0,0,1,0,0,12,0,0,0,0,0,0,12,0,0,2
2019-01-08,5027,28023,2925,2,0,17,3,4,0,8,6,9,12,1,0,0,2,9,0,4,8,0,4,13,6,0,6,0,0,0,0,10,4,0,4,4,4,4,0,0,8,7,0,4,0,0,0,3,3,17,8,29,2,18,8,3,4,7,5,0,0,2,0,0,4,4,8,4,24,0,0,0,10,3,0,1,1,4,13,0,0,1,10,17,7,7,6,3,2,0,3,0,6,14,30,32,0,6,6,5,1,1,6,27,0,4,0,1,12,3,18,13,8,6,14,0,4,0,28,1,3,6,1,4,0,4,12,3,0,6,3,0,1,0,4,4,8,3,9,0,1,1,4,0,1,8,8,1,1,4,14,6,16,4,1,4,0,3,8,23,16,8,2,0,3,31,17,12,2,4,4,1,4,12,0,2,4,4,5,14,16,0,5,8,4,4,4,5,14,2,0,27,8,7,4,2,0,4,53,7,12,14,11,17,0,2,11,1,0,0,0,4,27,2,3,0,0,5,4,2,0,0,8,0,0,10,4,8,4,0,0,8,4,8,12,1,8,11,4,0,8,3,6,18,5,0,3,8,2,3,8,19,8,12,0,12,19,4,3,0,1,3,1,0,0,2,29,18,4,2,25,0,0,4,4,4,0,4,0,0,7,0,1,2,35,20,0,2,14,6,4,3,2,4,0,4,4,1,5,5,9,0,4,26,4,1,0,1,6,2,4,0,0,3,7,4,7,0,4,0,12,9,4,4,15,4,20,8,0,8,12,0,4,3,0,10,0,8,0,0,1,12,0,19,6,0,4,0,0,24,5,0,2,2,1,16,4,14,0,4,1,0,0,2,19,6,0,1
2019-01-11,5028,28026,2400,0,0,18,0,3,0,4,6,7,16,0,0,0,1,8,0,9,8,0,5,12,5,0,8,0,0,0,0,5,4,0,1,4,0,3,0,0,8,3,0,4,0,0,0,3,2,8,8,26,2,23,0,2,4,5,5,0,0,2,0,0,5,0,8,4,12,4,0,4,8,2,0,1,1,0,2,0,4,1,5,13,5,9,3,4,6,0,0,0,2,12,27,24,1,7,4,1,1,2,0,35,0,4,0,2,8,3,17,11,12,8,6,0,4,0,13,2,4,2,1,2,0,0,7,0,0,4,4,0,1,0,4,4,0,3,6,0,0,0,4,0,3,8,6,1,2,1,10,7,4,7,0,4,4,5,8,12,19,4,3,0,4,31,21,0,4,1,0,1,5,9,0,0,2,0,4,12,12,0,3,8,4,0,4,6,14,2,1,24,13,6,4,2,0,4,41,6,0,11,3,6,0,0,10,1,2,6,0,4,16,2,4,0,0,3,0,0,0,1,8,0,0,4,0,1,4,0,0,7,1,13,4,1,9,6,4,0,8,4,4,20,5,8,4,6,2,2,9,12,8,12,0,8,17,2,3,8,2,3,2,0,0,0,30,15,4,2,15,0,0,4,4,12,0,4,0,0,3,0,1,3,34,13,0,1,10,0,4,2,1,4,0,4,0,2,6,1,6,0,4,18,4,0,0,1,8,2,4,0,0,0,6,0,9,0,1,0,15,11,4,4,9,8,11,4,8,8,8,0,8,3,0,11,0,8,4,0,0,3,3,13,4,0,2,0,0,20,5,0,2,3,1,10,0,11,0,5,2,2,0,2,11,6,3,2
2019-01-12,5031,28051,1204,0,0,5,0,0,0,8,3,0,13,0,1,0,0,3,0,4,4,0,0,8,3,0,0,0,0,0,0,5,4,0,1,8,0,4,0,0,4,1,0,4,0,0,0,1,2,7,8,3,0,18,0,1,7,0,2,0,0,5,0,0,0,0,11,8,6,0,0,0,1,2,0,0,1,0,4,0,0,1,2,9,5,2,0,7,2,0,1,0,4,3,8,24,0,6,0,0,1,1,0,4,0,0,0,2,4,4,0,7,8,7,3,0,4,0,4,2,3,0,2,0,0,0,9,0,0,0,3,0,0,0,8,1,0,0,2,0,0,0,0,0,1,0,7,1,3,0,0,0,7,0,0,0,0,5,4,12,3,0,1,0,3,5,4,0,0,0,0,3,3,4,0,0,0,0,4,8,0,0,0,0,8,0,4,3,3,0,0,12,3,3,8,0,0,4,23,1,2,13,4,8,0,0,9,0,0,0,0,4,0,2,7,0,0,0,0,1,0,0,0,0,0,5,0,2,4,0,0,5,3,5,8,0,0,5,0,0,7,0,7,8,0,0,1,0,0,2,1,10,0,4,0,0,5,4,3,4,4,0,2,1,0,0,2,7,0,0,8,0,1,0,0,0,0,2,0,0,0,0,0,3,13,3,0,0,7,0,4,0,2,4,0,0,0,0,1,0,3,0,8,6,0,2,0,0,4,1,0,4,0,0,6,0,6,0,0,0,4,2,4,3,2,4,4,8,0,8,4,2,0,0,0,7,0,3,4,0,1,0,0,4,1,0,0,0,0,4,6,0,1,3,0,3,0,4,0,4,0,0,0,2,10,0,0,0
2019-01-12,5029,28050,1200,0,0,15,0,4,0,0,3,4,16,0,0,0,0,8,0,2,8,0,0,7,0,0,0,0,0,0,0,4,0,0,1,8,0,5,0,0,8,0,0,0,0,0,0,3,3,10,0,16,2,7,0,0,3,6,0,0,0,1,0,0,3,0,6,8,12,0,0,0,8,0,0,0,1,0,0,0,4,1,6,6,5,4,1,0,0,0,2,2,0,4,6,22,0,6,4,0,1,0,0,17,0,0,0,0,0,0,7,9,0,4,8,0,0,0,4,0,0,0,0,1,0,0,4,1,0,1,8,0,0,0,0,0,0,0,7,4,0,0,4,0,1,0,8,1,0,1,0,7,8,4,1,0,0,3,0,8,11,0,2,0,1,11,8,0,2,0,4,1,0,3,0,0,0,0,4,0,4,0,0,0,8,0,4,4,11,0,1,12,1,1,8,0,0,4,29,2,1,6,1,0,0,3,3,0,0,4,0,0,9,0,4,0,0,1,0,3,0,0,0,0,0,4,0,3,4,0,0,2,0,4,0,1,0,1,0,0,1,3,6,6,4,0,1,4,2,0,6,8,1,12,0,4,16,6,2,0,1,0,0,0,0,0,14,8,4,2,20,0,0,0,1,0,0,0,0,0,3,0,0,0,8,9,0,1,2,0,0,4,0,4,0,3,0,0,6,0,5,0,0,12,4,0,0,0,6,0,0,0,0,2,2,0,5,0,0,0,4,3,0,0,8,0,0,0,0,0,4,0,0,6,0,5,0,3,0,3,0,0,0,8,10,0,0,0,0,8,4,0,0,2,0,0,0,12,0,3,0,0,0,0,6,0,0,1
2019-01-12,5030,28053,600,0,0,3,0,0,0,4,0,3,0,0,0,0,0,2,0,2,4,0,4,0,4,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,8,4,0,0,0,3,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,3,0,3,0,0,0,0,0,5,6,3,0,0,0,0,0,0,3,7,0,0,0,0,0,2,3,0,8,0,0,0,0,0,0,0,3,0,1,2,0,0,2,4,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1,2,4,8,8,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,4,0,0,4,0,2,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,6,0,4,2,3,4,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,2,0,0,0,3,0,0,4,0,0,1,0,0,3,0,4,7,0,0,0,0,0,0,0,7,0,0,0,4,2,0,0,4,0,0,0,0,0,2,3,0,0,0,9,0,0,0,0,2,0,4,0,0,0,0,1,0,7,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,2,3,0,1,0,4,2,4,0,4,0,0,0,0,0,1,0,1,4,0,2,0,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,2,4,1,0,0
2019-01-12,5032,28032,2403,0,0,18,0,0,3,4,26,2,16,0,0,0,0,42,0,2,12,3,8,4,5,0,3,0,1,0,0,2,4,0,1,4,0,2,0,0,4,0,0,0,0,0,0,2,3,22,12,4,4,17,0,3,4,10,10,0,0,1,0,0,4,0,7,4,3,0,3,0,18,0,0,2,1,0,3,0,0,1,2,5,10,3,2,4,16,3,6,12,2,5,41,22,1,1,8,0,1,3,0,29,0,0,1,2,4,4,12,10,8,40,6,0,4,0,5,1,3,4,1,0,0,0,3,2,0,2,46,0,3,0,4,4,0,5,3,0,0,0,0,0,5,0,7,1,0,0,16,4,4,0,0,0,4,8,8,4,4,8,0,0,1,12,58,0,0,4,0,2,4,14,0,0,4,0,4,4,4,0,0,0,4,0,4,5,5,2,0,24,4,8,7,2,0,4,67,9,2,10,2,4,0,0,4,2,0,0,0,3,9,3,7,0,0,0,0,5,0,4,0,0,0,5,0,1,8,0,1,9,3,2,4,0,0,2,0,0,5,0,10,11,6,0,0,8,0,0,0,7,8,4,0,4,22,2,17,0,2,0,2,0,0,0,6,8,8,0,57,0,0,0,4,6,0,4,0,0,0,0,2,3,11,4,0,0,7,0,4,0,1,5,0,0,0,3,0,1,1,0,4,9,0,0,0,0,4,1,0,4,0,0,21,0,6,0,4,0,4,13,0,3,3,8,8,4,0,12,36,0,0,5,0,7,3,13,0,0,0,1,7,44,8,0,0,0,0,24,6,0,1,3,0,10,0,34,1,5,0,0,0,2,3,8,0,0
2019-01-13,5040,28035,1200,0,0,19,0,2,0,8,3,8,7,0,0,0,0,0,0,5,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,10,0,18,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,3,0,0,0,1,0,0,0,6,2,0,2,0,4,6,6,0,0,0,10,9,11,0,4,0,0,0,0,0,19,0,0,0,0,0,0,10,5,8,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,0,0,0,8,0,0,5,6,0,0,0,4,0,0,0,0,0,0,0,6,6,0,4,0,0,0,0,8,0,11,0,3,0,0,22,11,0,2,0,4,0,0,1,0,0,6,0,0,12,16,0,0,0,0,0,0,2,13,1,0,0,4,1,0,0,0,0,39,1,0,12,9,8,0,4,6,0,0,4,0,0,16,0,4,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,8,0,5,1,0,0,6,4,0,9,0,4,1,3,3,0,4,3,1,12,0,16,3,0,2,0,0,0,0,0,0,0,22,6,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,28,11,0,1,0,0,0,4,0,2,0,4,0,0,5,0,0,0,8,7,0,0,0,0,2,0,0,0,0,0,8,0,2,0,2,0,4,6,0,1,13,8,0,8,0,0,4,0,4,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,8,0,0,0,2,0,1,0,7,0,0,2,0,0,0,4,0,1,0
2019-01-13,5039,28113,1200,0,0,19,0,2,0,8,3,8,7,0,0,0,0,0,0,5,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,10,0,18,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,3,0,0,0,1,0,0,0,6,2,0,2,0,4,6,6,0,0,0,10,9,11,0,4,0,0,0,0,0,19,0,0,0,0,0,0,10,5,8,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,0,0,0,8,0,0,5,6,0,0,0,4,0,0,0,0,0,0,0,6,6,0,4,0,0,0,0,8,0,11,0,3,0,0,22,11,0,2,0,4,0,0,1,0,0,6,0,0,12,16,0,0,0,0,0,0,2,13,1,0,0,4,1,0,0,0,0,39,1,0,12,9,8,0,4,6,0,0,4,0,0,16,0,4,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,8,0,5,1,0,0,6,4,0,9,0,4,1,3,3,0,4,3,1,12,0,16,3,0,2,0,0,0,0,0,0,0,22,6,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,28,11,0,1,0,0,0,4,0,2,0,4,0,0,5,0,0,0,8,7,0,0,0,0,2,0,0,0,0,0,8,0,2,0,2,0,4,6,0,1,13,8,0,8,0,0,4,0,4,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,8,0,0,0,2,0,1,0,7,0,0,2,0,0,0,4,0,1,0
2019-01-13,5043,28112,600,0,0,0,0,0,0,4,3,0,0,2,3,0,0,3,0,4,0,0,3,6,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,4,0,4,4,4,2,0,0,0,0,5,12,2,0,7,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,4,0,0,4,0,8,2,0,1,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,4,0,1,0,4,2,0,0,0,0,2,4,0,0,0,4,0,0,4,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,2,0,0,5,0,0,0,0,0,19,0,0,2,4,8,0,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,5,0,3,4,0,0,2,4,0,11,2,1,4,0,0,0,0,0,0,0,6,0,4,0,0,1,0,2,0,0,0,2,0,0,0,4,2,0,3,5,1,0,4,0,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,4,3,0,0,0,4,0,0,0,0,4,0,4,0,4,0,0,0,3,0,4,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,2,4,0,0,4,0,0,0,0,9,0,0,0,0,1,1,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0
